"HUC12","FP_Areakm2","StrmOrder","Agriculture","Buildings","Ditches","Developed","ForestLoss","Impervious","LeveedArea","NonNativeVeg","Roads_Rail","Wells","MH20","FH1","FH6","FH7","DH1","DH2","DH3","DH4","DH5","DH15"
101800010504,0.561731,2,0.149606299213,0,0.478224998997271,0,0,0.0689102564103,0,0.0488188976378,0.360278183857932,0,0.0471994075,0.03037444975,0.06231786675,0.09474773525,0.05402959,0.0881334195,0.07256659925,0.07506400225,0.060450423625,0.038419328
101800010505,9.3667002,4,0.3421987518,0,0.227572828920883,0.000768122899664,0.00363147276395,0.0595810109552,0,0.0198751800288,0.256751361317226,0,0.19232523265,0.1302392535,0.22104830015,0.26343553725,0.19995357205,0.22262710255,0.2139140591,0.223143603,0.19238320565,0.1817538791
101800010506,9.3559599,5,0.726529434398,1.37420429095881e-07,0.116651212379344,0.00567525971528,0.000134571390122,0.0720608043102,0,0.000961908426318,0.378274083424149,0,0.49983056,0.16107761,0.323717707,0.311276155,0.250704564,0.239923824,0.227933525,0.241992643,0.210949626,0.233672239
101800010507,9.89855,5,0.645255208807,0,0.0724914554462395,0,0.000317985245485,0.0297299754523,0,0.00154672004367,0.146604894315661,0,0.46651156685,0.18242041085,0.32166652505,0.34898706795,0.2582973933,0.2541809396,0.25196710875,0.25758531395,0.235189219,0.25946623325
101800010601,1.49491,3,0.084447144593,0,0.419319558661439,0.0048602673147,0.0109797297297,0.0941676792224,0,0.0407047387606,0.319039202600529,0,0.054017929714286,0.040652761285714,0.082108455285714,0.117130966857143,0.060744568714286,0.082495934857143,0.078140062,0.089684231571429,0.055368830714286,0.067187492142857
101800010602,2.2950399,4,0.615775087856,0,0.152096225805999,0,0.00110192837466,0.052446183953,0,0.010152284264,0.272906540113099,0,0.075572259,0.053178615,0.105306092,0.124272722,0.091236849,0.154864915,0.118489001,0.118639236,0.095670147,0.067736012
101800010603,2.0596299,4,0.330837004405,0,0.70495771998008,0,0,0.199389179756,0,0.00704845814978,0.40432395919983,0,0.099349235153846,0.068729498076923,0.107828140923077,0.137699514923077,0.108924921538462,0.158769719846154,0.127955433307692,0.128084171769231,0.104769423615385,0.075269518307692
101800010604,2.5012801,4,0.361624954661,0,0.518420530815993,0,0,0.0339105339105,0,0.00362713093943,0.113735347002751,0,0.105192852133333,0.067751513266667,0.1241092454,0.163710167266667,0.114161377,0.1569348678,0.140242576,0.141453023,0.113980007733333,0.0951864092
101800010605,6.41961,4,0.278497044751,0,0.348244149286246,0.00211089220377,0.000196290116793,0.126525459391,0,0.00886574725584,0.197884466384485,0,0.115646702454545,0.056492783,0.139605240090909,0.162827542363636,0.119371104636364,0.147010665727273,0.129446251545455,0.139170720181818,0.111246769454545,0.096625936636364
101800010701,5.1934199,5,0.294956521739,0,0.120108521950961,0,0.000486203962562,0.0804637480533,0,0.00504347826087,0.345454755274143,0,0.299544840296296,0.147017377925926,0.287362279074074,0.326357891185185,0.234189797444444,0.235613017259259,0.236019669148148,0.257302597037037,0.217859266074074,0.218079812185185
101800010702,1.32005,3,0.138736263736,0,0.21668716759252,0.0103021978022,0.00374356574637,0.106296547055,0,0.0178571428571,0.232316359796402,0,0.075314943333333,0.036381124,0.07102904,0.097445694666667,0.051354984555556,0.069751294111111,0.060009896888889,0.073074726,0.070453991444444,0.040782593111111
101800010703,8.5807199,6,0.177463312369,0.00010425162725475,0.281693779867896,0,0.000587889476778,0.0440113171959,0,0.00408805031447,0.16979085411791,0,0.500281281285714,0.192697117214286,0.355396449642857,0.349746216714286,0.279838888857143,0.261149151285714,0.257876041928571,0.2468227505,0.206862261214286,0.253346881785714
101800020101,0.342724,2,0,0,0,0,0,0.0204081632653,0,0,0.276222272715375,0,0.0359626552,0.0259233202,0.057747491,0.0919803124,0.0327775988,0.0462591416,0.0495020732,0.0683912392,0.0417916322,0.0252782154
101800020102,0.385038,3,0,0,0.0384613996607207,0.0167865707434,0,0.223004694836,0,0.00239808153477,0.869353974939572,0,0.119470113166667,0.069546903333333,0.104272412166667,0.148853038666667,0.0711973965,0.0579536965,0.089120471333333,0.105772200166667,0.093202198833333,0.065186410666667
101800020107,1.9450901,6,0.0090661831369,0,0.702168712459239,0.0267452402539,0.00194995125122,0.221556886228,0,0.014505893019,1.12760439936683,0,0.479333389071429,0.1764028985,0.338180578071429,0.316764751857143,0.262999878142857,0.238969001642857,0.243809272357143,0.235538286857143,0.193196216785714,0.234547779285714
101800020201,0.639305,2,0.00137931034483,0,0,0,0.0608439646712,0.0625,0,0.0262068965517,0.771809405568352,0,0.0829467528125,0.05865616225,0.1115463926875,0.1546493566875,0.06078048175,0.0569291095625,0.0748813201875,0.09283212325,0.0714172883125,0.0894288653125
101800020202,3.0973699,3,0.00871586287042,0,0,0,0.0490573687411,0.0575477154425,0,0.00319581638582,0.534439648288046,0,0.124053413416667,0.089946571833333,0.17677305025,0.259552567833333,0.13247607,0.128377045583333,0.165498501333333,0.174622287833333,0.123168012,0.15088458275
101800020401,0.766926,3,0,0,0,0,0.0852649006623,0,0,0.00351288056206,0.150689895136219,0,0.069456630333333,0.047423724333333,0.098259095666667,0.152609015,0.069269612333333,0.090607060666667,0.089563790333333,0.104415007333333,0.054799282666667,0.088926391333333
101800020402,0.451659,3,0.0240480961924,0,0,0,0.066757493188,0,0,0.0140280561122,1.69408111203833,0,0.050241916666667,0.032718493,0.047273257,0.063548270666667,0.033352291333333,0.042657659333333,0.040926260666667,0.064969182666667,0.041792091333333,0.051910863
101800100101,1.85001,4,0.0173493975904,0,0.0512372882508154,0.00819277108434,0.0260399053094,0.0195026816187,0,0.0351807228916,1.58250214704431,0,0.200711632,0.131692097,0.174826837,0.298298095,0.189373189,0.161756557,0.213995641,0.242473885,0.20555545,0.167146656
101800100102,0.448341,4,0,0,0.0324054676276534,0,0.0241820768137,0,0,0.0141414141414,0.512463275637026,0,0.171820041,0.0852854205,0.164779053,0.2085557915,0.1294828325,0.1133643805,0.1592680545,0.194428681,0.1687826865,0.1473741285
101800100103,1.3927701,4,0.11394891945,0,0,0,0.0116487455197,0.0071754729289,0,0.0255402750491,1.11997057342545,0,0.1548376065,0.1017045005,0.2271319145,0.2819036205,0.1378441605,0.1146675065,0.1529775025,0.1886661225,0.181843778,0.148489455
101800100104,0.713242,4,0.0817610062893,0,0,0.00377358490566,0,0.102402022756,0,0.00125786163522,0.604879266465001,0,0.267276282,0.1027824605,0.258587336,0.2316417395,0.1862833415,0.1425431085,0.1455983605,0.204436891,0.193738178,0.213637915
101800100105,3.94958,4,0.276363636364,0,0.18660037434085,0.0147727272727,0.00921951994913,0.27970915701,0,0.0129545454545,0.874760413481441,0,0.221223559966667,0.124398491433333,0.243153810833333,0.275235902666667,0.187261132033333,0.172580786133333,0.198648171466667,0.224531162966667,0.207682297033333,0.1899799216
101800100106,1.19393,3,0.124813153961,0,0.537616079859329,0,0,0,0,0.0104633781764,0.320346339256572,0,0.1054805612,0.0787368912,0.1338927982,0.2093873912,0.105712432,0.142647537,0.1257446862,0.1289638358,0.1115278956,0.0925169512
101800100107,2.6631,4,0.192504258944,0.000495928792077278,0.0225626526933977,0,0.00589622641509,0.0301184433164,0,0.00204429301533,0.567842563712354,0,0.236229974428571,0.110829578214286,0.260111028571429,0.228896799785714,0.1746989035,0.122487067571429,0.144756982142857,0.1839714655,0.163420694785714,0.181691388142857
101800100202,0.881675,3,0,0,0.0883281271590988,0.00617919670443,0.00730994152047,0.0204290091931,0,0.0154479917611,0.475073026125787,0,0.093251409555556,0.044054154888889,0.072180542,0.106322512888889,0.039580371777778,0.050902461666667,0.053611667111111,0.066041425222222,0.048414572333333,0.049248230888889
101800100301,0.514561,2,0,0,0,0,0.00859950859951,0,0,0.00174825174825,1.39815769924849,0,0.0628931132,0.0420376446,0.0659778794,0.0901418212,0.0360238262,0.0480949592,0.0510972204,0.0540586048,0.0405160696,0.042508968
101800100304,0.144568,4,0.170588235294,0,0,0,0.00442477876106,0,0,0,0,0,0.240951462,0.138075808,0.2657774605,0.241253538,0.19781659325,0.14747125975,0.16858214025,0.19488403125,0.16887467875,0.19141536075
101900010101,0.0060948,4,0,0,0,0,0,1.875,0,0,1.26086827633112,0,0.411336212,0.368981376,0.302480911,0.364994194,0.247819506,0.196514358,0.243589274,0.287246818,0.249224371,0.289761556
101900010102,0.755293,4,0,0.00469784501229592,0,0.0880579010856,0.0204603580563,2.2551143201,0,0.00844390832328,2.86744623006167,0,0.411336212,0.368981376,0.302480911,0.364994194,0.247819506,0.196514358,0.243589274,0.287246818,0.249224371,0.289761556
101900010103,1.07086,2,0.0109427609428,0,0,0,0,0.105616093881,0,0.020202020202,0.604061215459158,0,0.034871792,0.025424036,0.0382638275,0.0717176835,0.0271747315,0.027360391,0.0344437365,0.0436242755,0.0477460155,0.0460041335
101900010104,3.2010601,4,0,0,0,0.00591715976331,0.000787246604999,0.383966244726,0,0.0453648915187,0.60143935650275,0,0.422284200833333,0.365289975166667,0.294855802666667,0.335103652,0.2351636425,0.191399511,0.251311685,0.2931749785,0.2629868635,0.315322706166667
101900010105,3.82411,1,0.00353190487403,0,0.00281989785906405,0,0.000329924117453,0.147571900047,0,0.0897103838003,0.246193486322499,0,0.091990287727273,0.051365448181818,0.073956216545455,0.120035577454545,0.049452110727273,0.046088960545455,0.054853558545455,0.068687234545455,0.071651828,0.062056728818182
101900010106,6.68889,4,0.0268492415089,0,0.122865082270911,0.00657806416969,0,0.198710197501,0,0.012082158679,0.163947648870195,0,0.3760014266,0.3320553733,0.3045758713,0.369365885,0.2421966408,0.188527566,0.2267358822,0.2645381134,0.2684419156,0.3371215248
101900010107,5.53896,3,0,0,0,0,0,0.186363636364,0,0.0708265802269,0.770693942755539,0,0.098668879666667,0.058476544333333,0.078781276333333,0.126850513333333,0.052587397,0.061609638,0.074404990333333,0.079958611,0.06622053,0.065514503333333
101900010108,11.7398005,4,0.0772298489148,0,0.834333106891278,0.0100467827287,0,0.253521126761,0,0.0339749980827,0.786638070803632,0,0.319899398923077,0.220424726384615,0.279466263538462,0.306652712846154,0.211615068307692,0.144332635307692,0.181753088,0.223323694769231,0.239307989076923,0.297457969615385
101900010201,1.04291,3,0,0,0,0,0.00121432908318,0.103716508211,0,0.0646551724138,0.748026290146164,0,0.0482117745,0.038840053,0.053256348,0.0791036885,0.035958498,0.0366646215,0.0489430185,0.0702018195,0.053972818,0.067849129
101900010202,1.24915,3,0,0,0,0,0.0117707267144,0.308472121651,0,0.0207885304659,1.62406429651348,0,0.04980892,0.03344391,0.039475587,0.082377469,0.032107542,0.032764683,0.046690381,0.054725933,0.045444011,0.062754729
101900010203,0.891163,3,0,0,0,0.103346456693,0,2.37145748988,0,0.134842519685,0.796422221737684,0,0.193272707666667,0.089568484666667,0.121899298,0.183824819666667,0.115539619333333,0.110638918,0.151494663666667,0.194390181666667,0.173370595333333,0.119781152
101900010204,2.90312,3,0.0843260188088,0,0,0.0188087774295,0,0.416897934012,0,0.0633228840125,0.728638480070904,0,0.075223282125,0.045164624,0.060407908875,0.11077666875,0.05554648375,0.07705836825,0.0770083295,0.09586344975,0.075715138,0.056115010875
101900010205,26.1791,4,0.01073862463,0,0.0579897723109904,0.00746885110484,0.000240413511239,0.239662041489,0,0.071659668204,0.389874280956119,0,0.09542941888,0.05804021712,0.08247132056,0.14850214116,0.06761331048,0.06427928008,0.07791072792,0.1037094806,0.0901468232,0.08285830176
101900010206,1.1242501,3,0,0,0,0,0,1.63548387097,0,0.121457489879,1.8198186600675,0,0.0810459,0.041226358875,0.065381430875,0.112351643375,0.04706458025,0.05152617175,0.063049898375,0.066441077,0.05873532075,0.05184397025
101900010207,3.71034,3,0,0,0,0.021770682148,0,1.29891172914,0,0.107160135462,2.6300494247707,0,0.111281414076923,0.05950882,0.090239652,0.147788369384615,0.065480770461538,0.062410225307692,0.085209574615385,0.102556027230769,0.088966344,0.072282329461538
101900010208,6.3800902,2,0,0,0.315679848810379,0.016506772009,0,0.233844854287,0,0.0502257336343,0.683025984083524,0,0.08224002075,0.04709702675,0.06868814975,0.11192731175,0.0453519105,0.04917510275,0.0544592315,0.07907371475,0.07304921575,0.06366789525
101900010209,10.2974005,2,0.00157026956294,0,0.0435971585532794,0.00279159033412,0.00134342940889,0.172670047211,0,0.0769432085841,0.424918925322991,0,0.116923167,0.074513024833333,0.1216496165,0.156647568333333,0.084893603,0.078662313833333,0.103444004333333,0.119707835166667,0.129756972666667,0.084413795
101900010210,9.5878096,5,0,2.81344770996382e-05,0,0.0601574212894,0.00019748535317,1.16529158072,0,0.115910794603,0.926494096009411,0,0.522537262,0.200298714,0.353164203,0.427985729,0.281585064,0.183603448,0.265232768,0.251843185,0.267756955,0.299526948
101900010301,3.3571601,5,0,0,0,0.0304232804233,0,1.01480883145,0,0.055291005291,1.33082695337051,0,0.522537262,0.200298714,0.353164203,0.427985729,0.281585064,0.183603448,0.265232768,0.251843185,0.267756955,0.299526948
101900010302,1.94215,2,0,0,0,0.00449842555106,0,0.298556124825,0,0.059379217274,0.324870815347057,0,0.085262422,0.054437562,0.07542915,0.111108162,0.055222715,0.055697082,0.066419123,0.088272698,0.088831494,0.061146326
101900010303,1.47876,3,0,0,0,0,0,0.430410790926,0,0.0482374768089,1.23917228239726,0,0.129327455,0.0717629935,0.116688041,0.19488730375,0.0826029485,0.0691794615,0.0970892495,0.11845242875,0.115999786,0.095304567
101900010304,1.52268,2,0,0,0,0.115542521994,0,1.79267572357,0,0.116715542522,2.06955626251941,0,0.229880191,0.088294816375,0.106579404625,0.166115828,0.123496336875,0.126312615875,0.15375960725,0.164249729375,0.1660999195,0.10172958175
101900010305,4.8927398,2,0,0,0,0.0806599450046,0,1.56819019536,0,0.0287809349221,1.09486616257801,0,0.214144695818182,0.092095428636364,0.121423020727273,0.167161127,0.114651061363636,0.125311603545455,0.155472154454545,0.167406416636364,0.158072118454545,0.098799591363636
101900010306,15.4587002,5,0.0014530659692,0,0.0479975026561385,0,0.000244498777506,0.0290386405959,0,0.0395233943621,0.0922990928628687,0,0.510056302888889,0.206027657333333,0.347289686888889,0.423520319111111,0.267750947222222,0.188745452777778,0.269360123888889,0.258935591444444,0.277137717666667,0.313182572888889
101900010307,16.8533993,5,0,6.27692592319003e-06,0,0.00874713318044,0.00190504650555,0.166586628248,0,0.0250680036269,0.31022603078394,0,0.5041916225,0.199410101928571,0.350318899,0.4180683025,0.248943266785714,0.201587572642857,0.262384075642857,0.258072804357143,0.279851541928571,0.311237938928571
101900010401,1.63412,3,0,0,0.0913476331909153,0.0200445434298,0.0076893502499,0.211400110681,0,0.0807349665924,0.306038117216584,0,0.0821816365,0.0425231495,0.06711301075,0.09121266075,0.04577413875,0.03961806425,0.04984711925,0.07671560375,0.07420022125,0.0503480725
101900010402,6.1378498,3,0.101148409894,0,0.0175950870781271,0.0159010600707,0.00936406668039,0.229224681225,0,0.0306242638398,0.434709123017092,0,0.055905938666667,0.0473905915,0.072697646333333,0.094453718833333,0.048664188833333,0.057699408833333,0.057775538333333,0.082327333166667,0.060991703,0.054436019666667
101900010403,2.0451801,3,0.00131868131868,0.00250431544962929,0,0.0562637362637,0,0.927536231884,0,0.0417582417582,1.38443006896801,0,0.251621503,0.106266772666667,0.243234043,0.230016315,0.172888997,0.170665677,0.192732332666667,0.206704842333333,0.213015557333333,0.186736382333333
101900010404,8.7458,3,0.082403521343,0,0,0.0265124373017,0.00510314094732,0.171179487179,0,0.0140239533217,0.439677885132162,0,0.287421734,0.11979687,0.207163127,0.206873167,0.188161373,0.232321729,0.204538371,0.237905889,0.231180713,0.172553294
101900010405,1.36447,3,0.019397993311,0,0,0.119732441472,0.00182481751825,0.986055776892,0,0.0508361204013,2.13816589942656,0,0.1703123804,0.076853269,0.149092006,0.1559429672,0.124409844,0.1508978412,0.1431446436,0.1674681004,0.1597336078,0.11563269
101900010501,1.01055,3,0.0225225225225,0,0,0.0216216216216,0,0.842435094002,0,0.0477477477477,1.32519238780342,0,0.067719785833333,0.028140403166667,0.046239448166667,0.067410769666667,0.031530896833333,0.030009920833333,0.04647556,0.045715693833333,0.043218632833333,0.038790462833333
101900010502,0.879482,3,0,0,0,0,0,1.10498960499,0,0.255234297109,3.51928967961525,0,0.091712903,0.043310474333333,0.081267841666667,0.128337239,0.065098042333333,0.073998724333333,0.088342682666667,0.085244205333333,0.074156004,0.049427428
101900010503,3.86922,4,0.228551499651,1.47991844560117e-05,0,0.0292955126715,0.00228347740988,0.335196832052,0,0.035108114392,1.36840230291278,0,0.236682791666667,0.107669893055556,0.215448844111111,0.197135085166667,0.159673912722222,0.122310769444444,0.144905911888889,0.182930199777778,0.176268491277778,0.184265985722222
101900010504,1.49261,4,0.323386114495,0,0,0.0596833130329,0.00253164556962,0.498494882601,0,0.0438489646772,1.13878796571059,0,0.237988822375,0.1044159785,0.233484232,0.212089687,0.185107997625,0.126348047875,0.156170234,0.16876956775,0.163676896125,0.187329298125
101900010505,0.40115,2,0.0519187358916,0,0,0.194130925508,0,2.82151029748,0,0.0270880361174,8.74958635485975,0,0.103279171,0.042371563,0.068752555,0.084496572,0.047477412,0.033738787,0.047080453,0.079111266,0.080175722,0.047509469
101900010506,1.81161,4,0.124383020731,0,0,0.0389930898322,0,0.504709965295,0,0.030602171767,3.72794894691954,0,0.261408217090909,0.111511811545455,0.255255332,0.210029312909091,0.193693379363636,0.120453526909091,0.149830730181818,0.170135441,0.160959675636364,0.212729825272727
101900010507,1.36728,5,0.202113606341,0,0,0.050858652576,0.0914972273567,0.466710613052,0,0.0706737120211,2.35289378150291,0,0.6006723115,0.172159342,0.3658971715,0.468771976,0.2480013605,0.1743389125,0.256266432,0.2435364565,0.2556013775,0.312947165
101900010601,0.171038,3,0.0628272251309,0,0,0.0261780104712,0,0.239361702128,0,0.0732984293194,0.261353033228479,0,0.2577421193,0.1273757449,0.1877665067,0.2386785177,0.1589705689,0.1530621298,0.1743215399,0.2100180836,0.2061390658,0.1696420131
101900010602,0.592934,2,0.0354938271605,0.000198021126101655,0,0,0,0.101055806938,0,0.12037037037,1.43992177100383,0,0.2327617492,0.1351425962,0.1865562546,0.2463779392,0.141165643,0.1316104764,0.1759447268,0.1847189026,0.1800254722,0.1427827126
101900010603,1.4906501,4,0.223225030084,0.0017772247766152,0,0.229843561974,0.00335993280134,2.60505719446,0,0.0216606498195,4.37665342188181,0,0.275925475166667,0.1117948655,0.1650466465,0.226987013833333,0.119725281333333,0.110414945166667,0.131073171833333,0.1892250015,0.199760588333333,0.142517809
101900010604,0.646105,1,0.0369863013699,0,0,0.223287671233,0.00199401794616,2.08460471567,0,0.106849315068,3.55112704930321,0,0.106757149833333,0.0527055545,0.0709601935,0.102691724333333,0.066359477333333,0.065670121166667,0.083129497833333,0.107757170333333,0.105664922166667,0.054803878833333
101900010605,1.9807301,5,0.0215300045809,0.000142669566798448,0,0.0316078790655,0.00377121307354,1.25690983235,0,0.0334402198809,6.504243366306,0,0.516082915631579,0.186614195,0.335248943473684,0.429635202842105,0.255555350368421,0.196665371894737,0.268650885105263,0.252521428894737,0.276199773526316,0.311722017947368
101900010606,1.47364,5,0.0191122071517,0,0,0.0055487053021,0.00215703192407,0.541896024465,0,0.0721331689273,3.62262900399198,0,0.566521799555555,0.175766672,0.348235052444444,0.449257388111111,0.247581792888889,0.172063581444444,0.253575149666667,0.244590152666667,0.260737115333333,0.306564325666667
